업체명,사업장구분,소재지도로명주소,소재지지번주소,위도,경도,차고지도로명주소,차고지지번주소,보유차고지수용능력,자동차총보유대수,승용차보유대수,승합차보유대수,전기승용자동차보유대수,전기승합자동차보유대수,경차요금,소형차요금,중형차요금,대형차요금,승합차요금,레저용차요금,수입차요금,평일운영시작시각,평일운영종료시각,주말운영시작시각,주말운영종료시각,공휴일운영시작시각,공휴일운영종료시각,휴무일,홈페이지주소,대표자명,전화번호,데이터기준일자,제공기관코드,제공기관명
㈜피제이렌트카,영업소,경기도 김포시 양촌읍 양곡2로 30번길 51-16,경기도 김포시 양촌읍 양곡리 1313,37.65464973,126.6302207,경기도 김포시 양촌읍 양곡2로 30번길 51-16,경기도 김포시 양촌읍 양곡리 1313,37,2,2,0,0,0,,,,,,,,10:00,23:59,,,,,,,팽중원,070-7353-4737,2023-11-14,4090000,경기도 김포시
칠성주차장 카셰어링(예약소),영업소,"서울특별시 강남구 테헤란로 422(대치동, KT타워)",서울특별시 강남구 대치동 890-20(KT타워),37.50532101,127.0528475,경기도 김포시 북변중로 72(북변동),경기도 김포시 북변동 291-1,2,2,1,1,0,0,,,,,,,,10:00,23:59,,,,,,,표현명,080-2000-3000,2023-11-14,4090000,경기도 김포시
㈜디에스오토파이낸셜,주사업장,경기도 수원시 권선구 평동로79번길 45(평동),경기도 수원시 권선구 평동 179,37.25982283,126.992568,경기도 수원시 권선구 평동로79번길 45(평동),경기도 수원시 권선구 평동 179 수원 SK V1 motors,,62,62,0,0,0,,,,,,,,09:00,18:00,,,,,,,안대섭,031-305-1777,2023-11-20,3740000,경기도 수원시
㈜렌트로,주사업장,경기도 수원시 권선구 효탑로16번길 26(탑동),경기도 수원시 권선구 탑동 501-2,37.26623697,126.9769771,경기도 수원시 권선구 효탑로16번길 26(탑동),경기도 수원시 권선구 탑동 501-2,,88,87,1,0,0,,,,,,,,09:00,18:00,,,,,,,김효진,000-0000-0000,2023-11-20,3740000,경기도 수원시
㈜달렌트카,주사업장,경기도 수원시 권선구 수인로 43-2(서둔동),경기도 수원시 권선구 서둔동 14-53,37.2706477,126.9934628,경기도 수원시 권선구 효탑로16번길 26(탑동),경기도 수원시 권선구 탑동 501-2,,53,52,1,0,0,,,,,,,,09:00,18:00,,,,,,,서동오,000-0000-0000,2023-11-20,3740000,경기도 수원시
㈜안전,영업소,경상북도 청도군 화양읍 청화1길2,경상북도 청도군 화양읍 범곡리 534-7,35.64847463,128.7319833,경상북도 청도군 청도읍 고수서1길 1,경상북도 청도군 청도읍 고수리 282-4,38,19,18,1,0,0,50000,60000,70000,120000,100000,0,0,00:00,23:59,00:00,23:59,00:00,23:59,연중무휴,,,054-373-7271,2023-11-17,5190000,경상북도 청도군
오토렌트카,영업소,경상북도 청도군 청도읍 중앙로 33-1,경상북도 청도군 청도읍 고수리 754-6,35.64442725,128.7473538,경상북도 청도군 청도읍 중앙로 150-1,경상북도 청도군 청도읍 원정리 1258-26,16,17,14,3,0,0,0,60000,80000,100000,100000,100000,0,08:00,22:00,08:00,22:00,08:00,22:00,연중무휴,,,054-371-4343,2023-11-17,5190000,경상북도 청도군
금강렌트카,주사업장,경상북도 청도군 화양읍 청려로 1904,경상북도 청도군 화양읍 범곡리 378-9,35.649523,128.7263445,경상북도 청도군 청도읍 청화로 128,경상북도 청도군 청도읍 고수리 504-1,60,52,50,2,0,0,55000,70000,100000,250000,160000,200000,0,09:00,18:00,08:00,22:00,08:00,22:00,연중무휴,,,054-373-3232,2023-11-17,5190000,경상북도 청도군
(주)보아스네트웍,주사업장,경기도 김포시 김포대로1129번길 27,경기도 김포시 감정동 427-3,37.63215058,126.6958036,경기도 김포시 하성면 원산로94번길 19-10,경기도 김포시 하성면 원산리 244-4,77,61,59,2,0,0,,,,,,,,09:00,22:00,,,,,,,김재동,1566-1561,2023-11-14,4090000,경기도 김포시
(주)오토핸드렌트카 김포영업소,영업소,경기도 김포시 돌문로15번길 29(1층),경기도 김포시 사우동 290-4,37.61711851,126.7206029,경기도 김포시 북변중로 12,경기도 김포시 북변동 881,13,13,13,0,0,0,,,,,,,,10:00,23:59,,,,,,,강귀호,02-2199-9324,2023-11-14,4090000,경기도 김포시
(주)이렌트카,영업소,"경기도 김포시 돌문로 1-18,101호(사우동)",경기도 김포시 사우동 328-7,37.6176214,126.7233623,경기도 김포시 봉화로130번길 41(북변동),경기도 김포시 사우동 328-7,17,1,1,0,0,0,,,,,,,,10:00,23:59,,,,,,,변성두,031-986-6001,2023-11-14,4090000,경기도 김포시
(주)청명렌트카,영업소,경기도 김포시 김포대로761번길 14,경기도 김포시 사우동 401-4,37.61530942,126.7267869,경기도 김포시 북변중로65번길 4-9(북변동),경기도 김포시 북변동 364-3,15,5,3,2,0,0,,,,,,,,10:00,23:59,,,,,,,변성두,031-986-6001,2023-11-14,4090000,경기도 김포시
(주)행운렌트카,영업소,경기도 김포시 양촌읍 김포대로1759번길 135,경기도 김포시 양촌읍 양곡리 35,37.6665198,126.6377542,경기도 김포시 북변중로 12(북변동),경기도 김포시 북변동 881,11,10,10,0,0,0,,,,,,,,10:00,23:59,,,,,,,유병용,032-563-4972,2023-11-14,4090000,경기도 김포시
GS파크24이마트에브리데이통진점,영업소,"서울특별시 강남구 테헤란로 422(대치동, KT타워)",서울특별시 강남구 대치동 890-20(KT타워),37.50532101,127.0528475,경기도 김포시 통진읍 김포대로 2244,경기도 김포시 통진읍 마송리 117-2,3,3,3,0,0,0,,,,,,,,10:00,23:59,,,,,,,표현명,080-2000-3000,2023-11-14,4090000,경기도 김포시
김포한강[1](예약소),영업소,,경기도 김포시 통진읍 마송리 515-4(통진메디칼타워 102호),37.68913469,126.5987613,경기도 김포시 통진읍 김포대로 2225,경기도 김포시 통진읍 마송리 515-4 통진메디칼타워,8,8,8,0,0,0,,,,,,,,10:00,23:59,,,,,,,표현명,080-2000-3000,2023-11-14,4090000,경기도 김포시
뉴삼우렌트카㈜,영업소,"경기도 김포시 김포대로 1055, 2층",경기도 김포시 북변동 139-3,37.630949,126.7041197,경기도 김포시 하성면 월하로671번길 24,경기도 김포시 하성면 원산리 296-12,16,7,7,0,0,0,,,,,,,,10:00,23:59,,,,,,,홍순철,031-982-3322,2023-11-14,4090000,경기도 김포시
더원렌트카,주사업장,"경기도 김포시 양촌읍 양곡로390번길 1, 2층",경기도 김포시 양촌읍 양곡리 609-1,37.662758,126.6346907,경기도 김포시 양촌읍 김포대로 1763,경기도 김포시 양촌읍 누산리 643-10,130,55,41,14,0,0,,,,,,,,10:00,23:59,,,,,,,전혜영,1544-8432,2023-11-14,4090000,경기도 김포시
롯데렌탈㈜ 김포영업소,영업소,경기도 김포시 김포한강4로 129(장기동),경기도 김포시 장기동 1603,37.6448445,126.666805,경기도 김포시 김포한강11로 288-24,경기도 김포시 운양동 1299-5,35,35,33,2,0,0,,,,,,,,10:00,23:59,,,,,,,표현명,031-901-8000,2023-11-14,4090000,경기도 김포시
롯데마포-김포카셰어링(예약소),영업소,"서울특별시 강남구 테헤란로 422(대치동, KT타워)",서울특별시 강남구 대치동 890-20(KT타워),37.50532101,127.0528475,경기도 김포시 김포대로 1466-34(운양동),경기도 김포시 운양동 1077-2,2,1,1,0,0,0,,,,,,,,10:00,23:59,,,,,,,표현명,080-2000-3000,2023-11-14,4090000,경기도 김포시
르노삼성김포 카셰어링(예약소),영업소,"서울특별시 강남구 테헤란로 422(대치동, KT타워)",서울특별시 강남구 대치동 890-20(KT타워),37.50532101,127.0528475,경기도 김포시 김포대로 827,경기도 김포시 사우동 916,2,1,1,0,0,0,,,,,,,,10:00,23:59,,,,,,,표현명,080-2000-3000,2023-11-14,4090000,경기도 김포시
㈜비엘렌트카,주사업장,"대전광역시 서구 괴정로 168, 2층 1호(가장동)","대전광역시 서구 가장동 53-2, 2층 1호",36.33397314,127.3892549,세종특별자치시 천동면 금이로 109-5,세종특별자치시 전동면 송곡리 2-6,200,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,임나형,042-522-5566,2021-07-05,6300000,대전광역시
㈜성운렌트카,주사업장,"대전광역시 서구 도안동로 6, 101호(가수원동)","대전광역시 서구 가수원동 1320, 101호",36.3057045,127.353483,충남 금산군 복수면 곡남리 326,충남 금산군 복수면 곡남리 326,19,14,12,2,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,홍성희,042-522-1114,2021-07-05,6300000,대전광역시
㈜세륜,주사업장,"대전광역시 서구 둔산남로 96, 1002호(탄방동, E플러스빌딩)","대전광역시 서구 탄방동 711, E플러스빌딩 1002호",36.34872991,127.3882511,대전광역시 유성구 한우물로85번길 7-8,대전광역시 유성구 대정동 181,76,333,324,9,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,조석호,042-322-7772,2021-07-05,6300000,대전광역시
㈜세륜,주사업장,"대전광역시 서구 둔산남로 96, 1002호(탄방동, E플러스빌딩)","대전광역시 서구 탄방동 711, E플러스빌딩 1002호",36.34872991,127.3882511,대전광역시 유성구 덕명동 529-3,대전광역시 유성구 덕명동 529-3,24,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,조석호,042-322-7772,2021-07-05,6300000,대전광역시
㈜세륜,주사업장,"대전광역시 서구 둔산남로 96, 1002호(탄방동, E플러스빌딩)","대전광역시 서구 탄방동 711, E플러스빌딩 1002호",36.34872991,127.3882511,대전광역시 중구 산성동 309-13,대전광역시 중구 산성동 309-13,12,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,조석호,042-322-7772,2021-07-05,6300000,대전광역시
㈜세륜,주사업장,"대전광역시 서구 둔산남로 96, 1002호(탄방동, E플러스빌딩)","대전광역시 서구 탄방동 711, E플러스빌딩 1002호",36.34872991,127.3882511,대전광역시 대덕구 아리랑로55번길 4,대전광역시 대덕구 읍내동 509-5,91,0,0,0,0,0,,,,,,,,09:00,18:00,09:00,18:00,09:00,18:00,,,조석호,042-322-7772,2021-07-05,6300000,대전광역시
㈜엠앤씨렌트카,주사업장,경기도 수원시 팔달구 인계로94번길 49(인계동),경기도 수원시 팔달구 인계동 1024-11,37.26596398,127.0271582,경기도 수원시 팔달구 인계로94번길 49(인계동),경기도 수원시 팔달구 인계동 1024-11,,129,120,9,0,0,,,,,,,,09:00,18:00,,,,,,,설명진,031-224-1184,2023-11-20,3740000,경기도 수원시
㈜지니렌터카,주사업장,경기도 수원시 권선구 호매실로 46-95(탑동),경기도 수원시 권선구 탑동 615-1,37.25900666,126.9702029,경기도 수원시 권선구 호매실로 46-95(탑동),경기도 수원시 권선구 탑동 615-1,,54,52,2,0,0,,,,,,,,09:00,18:00,,,,,,,김보성,0507-1493-900,2023-11-20,3740000,경기도 수원시
㈜창희렌트카,주사업장,경기도 수원시 팔달구 경수대로466번길 16(인계동),경기도 수원시 팔달구 인계동 1020-3,37.26727238,127.0279409,경기도 수원시 영통구 효원로 370(매탄동),경기도 수원시 영통구 매탄동 1158-4,,95,76,19,0,0,,,,,,,,09:00,18:00,,,,,,,양동목,031-237-2251,2023-11-20,3740000,경기도 수원시
㈜케이에이치렌트카,주사업장,경기도 수원시 장안구 서부로 2139(율전동),경기도 수원시 장안구 율전동 285-2,37.29945317,126.9716743,경기도 수원시 장안구 서부로 2139(율전동),경기도 수원시 장안구 율전동 285-2 SK HUB BLUE,,135,132,3,0,0,,,,,,,,09:00,18:00,,,,,,,이광호,031-422-1006,2023-11-20,3740000,경기도 수원시
㈜퍼스트렌터카,주사업장,경기도 수원시 영통구 동수원로 539-17 (원천동),경기도 수원시 영통구 원천동 78-18,37.27504624,127.0493488,경기도 용인시 기흥구 흥덕1로 5(영덕동),경기도 용인시 기흥구 영덕동 1279,,53,53,0,0,0,,,,,,,,09:00,18:00,,,,,,,유형미,031-282-0999,2023-11-20,3740000,경기도 수원시
㈜하나로렌트카-수원,주사업장,경기도 수원시 영통구 덕영대로1499번길 29-11(망포동),경기도 수원시 영통구 망포동 2-1,37.24674801,127.0544849,경기도 수원시 영통구 덕영대로1499번길 29-11(망포동),경기도 수원시 영통구 망포동 2-1 성일정공(주),,71,70,1,0,0,,,,,,,,09:00,18:00,,,,,,,김현수,031-212-0909,2023-11-20,3740000,경기도 수원시
강경렌트카㈜,주사업장,경기도 수원시 권선구 덕영대로 960(세류동),경기도 수원시 권선구 세류동 285-6,37.26295993,127.0024333,경기도 수원시 권선구 정조로 393-1(장지동),경기도 수원시 권선구 장지동 25-4,,105,91,14,0,0,,,,,,,,09:00,18:00,,,,,,,안세균,031-256-7413,2023-11-20,3740000,경기도 수원시
고렌트카㈜,주사업장,경기도 수원시 영통구 대학로 60(이의동),경기도 수원시 영통구 이의동 1248-2,37.30093531,127.0457928,경기도 수원시 영통구 대학로 60(이의동),경기도 수원시 영통구 이의동 1248-2,,148,147,1,0,0,,,,,,,,09:00,18:00,,,,,,,원정화,031-546-8255,2023-11-20,3740000,경기도 수원시
아주모터스㈜,주사업장,경기도 수원시 팔달구 인계로 132(인계동),경기도 수원시 팔달구 인계동 1036-6,37.26694636,127.0319486,경기도 수원시 영통구 권선로 899(신동),경기도 수원시 영통구 신동 532-3,,176,174,2,0,0,,,,,,,,09:00,18:00,,,,,,,신동욱,031-222-9595,2023-11-20,3740000,경기도 수원시
에코렌트카㈜,주사업장,경기도 수원시 권선구 서부로 1642(고색동),경기도 수원시 권선구 고색동 886,37.25548013,126.9743003,경기도 수원시 장안구 만석로5번길 6(천천동),경기도 수원시 장안구 천천동 528-1 세화프라자,,195,192,3,0,0,,,,,,,,09:00,18:00,,,,,,,양희철,1811-6456,2023-11-20,3740000,경기도 수원시
오리엔탈렌터카㈜,주사업장,경기도 수원시 권선구 탑동로3번길 22(탑동),경기도 수원시 권선구 탑동 834,37.2691626,126.9741662,경기도 수원시 권선구 오목천로152번길 60(고색동),경기도 수원시 권선구 고색동 948 고색리치아노,,120,113,7,0,0,,,,,,,,09:00,18:00,,,,,,,박민경,031-251-1771,2023-11-20,3740000,경기도 수원시
지에스렌트카 오토리스㈜,주사업장,경기도 수원시 영통구 권선로882번길 65-32(신동),경기도 수원시 영통구 신동 933-10,37.2470055,127.0434406,경기도 수원시 영통구 대학로 34(이의동),경기도 수원시 영통구 이의동 1258-4,,94,92,2,0,0,,,,,,,,09:00,18:00,,,,,,,공선기,031-204-3939,2023-11-20,3740000,경기도 수원시
㈜달카,주사업장,경기도 수원시 권선구 수인로 43-2(서둔동),경기도 수원시 권선구 서둔동 14-53,37.2706477,126.9934628,경기도 수원시 장안구 대평로90번길 32(정자동),경기도 수원시 장안구 정자동 875 선일주차타운빌딩,,202,202,0,0,0,,,,,,,,09:00,18:00,,,,,,,최근자,000-0000-0000,2023-11-20,3740000,경기도 수원시
㈜이노스렌트카,주사업장,경기도 수원시 권선구 매송고색로 873(평동),경기도 수원시 권선구 평동 23-28,37.2585607,126.9970911,경기도 화성시 동탄순환대로27길 5-8(영천동),경기도 화성시 영천동 680,,307,307,0,0,0,,,,,,,,09:00,18:00,,,,,,,이애지,031-298-7301,2023-11-20,3740000,경기도 수원시
미래렌터카,영업소,충청남도 당진시 합덕읍 예덕로 382,충청남도 당진시 합덕읍 운산리 915-5,36.80792628,126.765321,충청남도 당진시 합덕읍 덕평로 399,충청남도 당진시 합덕읍 운산리 59-7,3,3,3,0,0,0,50000,60000,70000,100000,150000,150000,250000,07:00,19:00,07:00,19:00,07:00,19:00,연중,,이풍우,041-363-1844,2021-09-23,5680000,충청남도 당진시
센트럴렌터카,영업소,충청남도 당진시 무수동 옛길 28,충청남도 당진시 읍내동 1340,36.88884121,126.6342971,충청남도 당진시 항곡5길 22,충청남도 당진시 고대면 항곡리 215,2,2,2,0,0,0,50000,60000,70000,100000,150000,150000,250000,07:00,19:00,07:00,19:00,07:00,19:00,연중,,구분임,041-353-4055,2021-09-23,5680000,충청남도 당진시
롯데렌터카,영업소,충청남도 당진시 동부로 128,충청남도 당진시 수청동 589-3,36.897754,126.6479289,충청남도 당진시 동부로 128,충청남도 당진시 수청동 868-3,14,14,12,2,0,0,50000,60000,70000,100000,150000,150000,250000,07:00,19:00,07:00,19:00,07:00,19:00,연중,https://www.lotterentacar.net/kor/main/index.do,표현명,041-354-8001,2021-09-23,5680000,충청남도 당진시
㈜포유,영업소,충청남도 당진시 남부로 60-1,충청남도 당진시 채운동 106-5,36.88368056,126.623229,충청남도 당진시 남부로 60-1,충청남도 당진시 채운동106-5,0,0,0,0,0,0,50000,60000,70000,100000,150000,150000,250000,07:00,19:00,07:00,19:00,07:00,19:00,연중,,이욱병,041-356-8070,2021-09-23,5680000,충청남도 당진시
㈜대원렌트카,영업소,충청남도 당진시 정안로 11,충청남도 당진시 원당동 446-1,36.907781,126.645713,충청남도 당진시 정안로 11,충청남도 당진시 원당동 446-1,15,15,14,1,0,0,50000,60000,70000,100000,150000,150000,250000,07:00,19:00,07:00,19:00,07:00,19:00,연중,,조종대,041-357-3423,2021-09-23,5680000,충청남도 당진시
㈜엠케이렌트카,영업소,충청남도 당진시 신평면 매산로192,충청남도 당진시 신평면 매산리 1-244,36.91940918,126.812576,충청남도 당진시 신평면 매산로 192,충청남도 당진시 신평면 매산리 1-244,5,5,5,0,0,0,50000,60000,70000,130000,150000,150000,250000,07:00,19:00,07:00,19:00,07:00,19:00,연중,,김장순,000-000-0000,2021-09-23,5680000,충청남도 당진시
㈜소카당진영업소,영업소,,충청남도 당진시 읍내동 229-17,36.892316,126.630635,충청남도 당진시 읍내동 229-17,충청남도 당진시 읍내동 229-17,7,7,7,0,0,0,50000,60000,70000,100000,150000,150000,250000,07:00,19:00,07:00,19:00,07:00,19:00,연중,,조정열,000-000-0000,2021-09-23,5680000,충청남도 당진시
지엠물류당진영업소,영업소,,충청남도 당진시 신평면 거산리 365,36.88574196,126.7454747,충청남도 당진시 신평면 거산리 369-2,충청남도 당진시 신평면 서해로 6923-17,8,8,8,0,0,0,50000,60000,70000,100000,150000,150000,250000,07:00,19:00,07:00,19:00,07:00,19:00,연중,,김성환,041-362-2251,2021-09-23,5680000,충청남도 당진시
㈜참신렌트카여행사,영업소,"충청남도 당진시 무수동옛길 32, 2층",충청남도 당진시 읍내동 1342,36.88890674,126.6345118,충청남도 당진시 정미면 구울미길 6,충청남도 당진시 정미면 대운산리 589-3,7,7,7,0,0,0,50000,60000,70000,100000,150000,150000,250000,07:00,19:00,07:00,19:00,07:00,19:00,연중,,이수근,041-352-7798,2021-09-23,5680000,충청남도 당진시
에쓰렌트카㈜,영업소,충청남도 당진시 동부로 213,충청남도 당진시 원당동 834-7,36.905682,126.6470612,충청남도 당진시 정미면 구울미길6,충청남도 당진시 정미면 대운산리 589-3,1,1,1,0,0,0,50000,60000,70000,100000,150000,150000,250000,07:00,19:00,07:00,19:00,07:00,19:00,연중,,김진규,041-352-6167,2021-09-23,5680000,충청남도 당진시
뉴이삭렌트카,영업소,"충청남도 당진시 밤절로 152, 301호(송현빌딩 3층)",,36.90151208,126.646109,충청남도 당진시 무수동1길 25-13,충청남도 당진시 읍내동 1106,0,0,0,0,0,0,50000,60000,70000,100000,150000,150000,250000,07:00,19:00,07:00,19:00,07:00,19:00,연중,,한석규,070-8282-2090,2021-09-23,5680000,충청남도 당진시
㈜명성렌트카,주사업장,"경기도 남양주시 사릉로34번길 51, 1층",경기도 남양주시 금곡동 166-2,37.63629542,127.214031,경기도 남양주시 진접읍 금강로 1845,경기도 남양주시 진접읍 팔야리 733-1,,64,61,3,0,0,,,,,,,,09:00,19:00,,,,,,,동봉기,031-559-9596,2023-11-29,3990000,경기도 남양주시
㈜신영렌트카,주사업장,"경기도 남양주시 다산중앙로145번길 15, 802-54호(다산동, 신해센트럴타워)","경기도 남양주시 다산동 6063-1, 802-54호(신해센트럴타워)",37.62539502,127.1508123,경기도 포천시 이동면 화동로 1779-109,경기도 포천시 이동면 연곡리 1008-1,,112,41,71,0,0,,,,,,,,09:00,19:00,,,,,,,김기흥,1661-5037,2023-11-29,3990000,경기도 남양주시
㈜솔렌트카,주사업장,"경기도 남양주시 진건읍 진건오남로 57-14, 1호","경기도 남양주시 진건읍 용정리 794-53, 1호",37.6560071426,127.1782465874,,경기도 포천시 일동면 사직리 781-3,,139,137,2,0,0,,,,,,,,09:00,19:00,,,,,,,김홍석,031-511-1101,2023-11-29,3990000,경기도 남양주시
㈜솔렌트카,영업소,"경기도 남양주시 진건읍 진건오남로 57-14, 2호","경기도 남양주시 진건읍 용정리 794-53, 2호",37.6560071426,127.1782465874,,경기도 포천시 내촌면 신팔리 423-1,,21,21,0,0,0,,,,,,,,09:00,19:00,,,,,,,김홍석,031-511-1101,2023-11-29,3990000,경기도 남양주시
스마트렌트카㈜,주사업장,"경기도 남양주시 경춘로725번길 16-14, 101호","경기도 남양주시 일패동 75-5, 101호",37.6248022,127.187418,경기도 포천시 신북면 양지말길 30,경기도 포천시 신북면 계류리 192-3,,45,43,2,0,0,,,,,,,,09:00,19:00,,,,,,,고미숙+곽영환,031-462-6004,2023-11-29,3990000,경기도 남양주시
㈜조아렌트카,주사업장,"경기도 남양주시 경춘로 508-8, 711호","경기도 남양주시 다산동 6193-2, 711호",37.6105628,127.1689968,경기도 남양주시 경춘로 1779,경기도 남양주시 화도읍 묵현리 293,,62,56,6,0,0,,,,,,,,09:00,19:00,,,,,,,진재혁,031-592-8282,2023-11-29,3990000,경기도 남양주시
에스케이렌터카㈜,영업소,"경기도 광주시 오포읍 능평로 104, B동 103호 (능평동)",,37.3497808110,127.1693099089,"경기도 광주시 능평로 102, 104(능평리)",,,14,14,0,0,0,,,,,,,,00:00,23:59,,,,,,,,031-768-1607,2023-11-22,5540000,경기도 광주시
(주)퍼스트렌트카,영업소,"경기도 광주시 오포읍 세피내길 144, 2층 (고산동)",,37.38381193,127.2424243,경기도 광주시 세피내길 144,,,61,61,0,0,0,,,,,,,,00:00,23:59,,,,,,,,031-797-0000,2023-11-22,5540000,경기도 광주시
마춤카㈜,영업소,경기도 광주시 이배재로 223 (목현동),,37.43377609,127.2338878,"경기도 용인시 처인구 명지로60번길 8-3, (역북동)",,,3,3,0,0,0,,,,,,,,00:00,23:59,,,,,,,,1544-9907,2023-11-22,5540000,경기도 광주시
㈜포유,영업소,"경기도 광주시 탄벌길 60, 상가동 제1호(103호) (탄벌동, 우림루미아트)",,37.4216012,127.2410663,"경기도 광주시 초월읍 경충대로 1333-6, (대쌍령리)",,,2,2,0,0,0,,,,,,,,00:00,23:59,,,,,,,,0507-1302-150,2023-11-22,5540000,경기도 광주시
㈜뉴케이렌트카,영업소,"경기도 광주시 포은대로 718-20, 2층 (장지동)",,37.39151228,127.2474629,"경기도 이천시 부발읍 부흥로82번길 186-34, (대관리)",,,75,74,1,0,0,,,,,,,,00:00,23:59,,,,,,,,000-0000-0000,2023-11-22,5540000,경기도 광주시
롯데렌탈㈜,영업소,"경기도 광주시 회안대로 350-5, 4층 (태전동)",,37.38427357,127.2357346,"경기도 광주시 회안대로 350-5, (태전동)",,,0,0,0,0,0,,,,,,,,00:00,23:59,,,,,,,,031-477-8795,2023-11-22,5540000,경기도 광주시
차놀자렌트카㈜,영업소,"경기도 광주시 도척면 도척로 413, 2층",,37.31627454,127.3351812,"경기도 광주시 도척면 도척로 413, (진우리)",,,4,1,3,0,0,,,,,,,,00:00,23:59,,,,,,,,031-797-0242,2023-11-22,5540000,경기도 광주시
㈜삼천리렌트카,영업소,경기도 광주시 초월읍 경충대로1284번길 33 (대쌍령리),,37.39083967,127.2888258,"경기도 광주시 초월읍 경충대로1284번길 33, (대쌍령리)",,,10,10,0,0,0,,,,,,,,00:00,23:59,,,,,,,,055-587-1106,2023-11-22,5540000,경기도 광주시
㈜경진렌트카,영업소,"경기도 광주시 경충대로 2024, 2층 (중대동)",,37.40395184,127.2175757,"경기도 성남시 중원구 보통골로14번길 8, 상대원동 (상대원동)",,,4,4,0,0,0,,,,,,,,00:00,23:59,,,,,,,,031-797-2456,2023-11-22,5540000,경기도 광주시
(자)주성렌트카,주사업장,경기도 수원시 권선구 권선로 544(세류동),경기도 수원시 권선구 세류동 324-6,37.26294322,127.010985,경기도 수원시 팔달구 중부대로 50(인계동),경기도 수원시 팔달구 인계동 750-82,,55,54,1,0,0,,,,,,,,09:00,18:00,,,,,,,권순석,000-0000-0000,2023-11-20,3740000,경기도 수원시
㈜경희렌트카,주사업장,경기도 수원시 영통구 삼성로320번길 35(원천동),경기도 수원시 영통구 원천동 296-6,37.26747922,127.0691271,경기도 수원시 팔달구 중부대로 24(구천동),경기도 수원시 팔달구 구천동 1-32,,134,130,4,0,0,,,,,,,,09:00,18:00,,,,,,,김현배,031-282-4050,2023-11-20,3740000,경기도 수원시
㈜굿모닝산업,주사업장,경기도 수원시 영통구 월드컵로193번길 67(원천동),경기도 수원시 영통구 원천동 30-9,37.27624818,127.0452013,"경기도 수원시 영통구 월드컵로193번길 72-6(원천동, 클라온)",경기도 수원시 영통구 원천동 29-15,,128,124,4,0,0,,,,,,,,09:00,18:00,,,,,,,변민우,031-211-5555,2023-11-20,3740000,경기도 수원시
㈜금강렌트카,주사업장,수원시 팔달구 경수대로 520 (인계동),경기도 수원시 팔달구 인계동 946-5,37.27251448,127.0293278,경기도 수원시 팔달구 경수대로526번길 12-4(인계동),경기도 수원시 팔달구 인계동 946-1,,157,136,21,0,0,,,,,,,,09:00,18:00,,,,,,,홍순성,031-214-5353,2023-11-20,3740000,경기도 수원시
㈜모두렌트카,주사업장,경기도 수원시 권선구 세권로 246(권선동),경기도 수원시 권선구 권선동 1247,37.25375977,127.0309797,"경기도 수원시 권선구 세권로 246, 6층 주차장(권선동)",경기도 수원시 권선구 권선동 1247,,98,93,5,0,0,,,,,,,,09:00,18:00,,,,,,,진장운,031-234-6868,2023-11-20,3740000,경기도 수원시
㈜몬스터,주사업장,경기도 수원시 권선구 세권로35번길 12(세류동),경기도 수원시 권선구 세류동 352-3,37.26005834,127.0090536,경기도 수원시 영통구 청명로 28(영통동),경기도 수원시 영통구 영통동 1025-1 보보스 스포렉스,,76,72,4,0,0,,,,,,,,09:00,18:00,,,,,,,정호철,000-0000-0000,2023-11-20,3740000,경기도 수원시
㈜솜렌트카,주사업장,경기도 수원시 권선구 곡반정로 98(곡반정동),경기도 수원시 권선구 곡반정동 289-13,37.23673126,127.0307068,경기도 수원시 권선구 곡반정로 98(곡반정동),경기도 수원시 권선구 곡반정동 289-13,,135,135,0,0,0,,,,,,,,09:00,18:00,,,,,,,김호영,031-224-2231,2023-11-20,3740000,경기도 수원시
㈜아이카,주사업장,경기도 수원시 권선구 수인로 43-2(서둔동),경기도 수원시 권선구 서둔동 14-53,37.27062971,126.9934628,경기도 수원시 장안구 대평로90번길 32(정자동),경기도 수원시 장안구 정자동 875 선일주차타운빌딩,,656,650,6,0,0,,,,,,,,09:00,18:00,,,,,,,김영혁,031-232-0707,2023-11-20,3740000,경기도 수원시
㈜에버,주사업장,경기도 수원시 영통구 매영로248번길 10(원천동),경기도 수원시 영통구 원천동 410-4,37.25906656,127.0643137,경기도 수원시 영통구 매영로248번길 10(원천동),경기도 수원시 영통구 원천동 410-4,,70,68,2,0,0,,,,,,,,09:00,18:00,,,,,,,이종열,031-212-0058,2023-11-20,3740000,경기도 수원시
㈜에스에이렌터카,주사업장,경기도 수원시 영통구 매탄로108번길 52(매탄동),경기도 수원시 영통구 매탄동 1266-3,37.259432,127.0452854,경기도 수원시 영통구 매탄로108번길 52(매탄동),경기도 수원시 영통구 매탄동 1266-3 로진프라자,,88,88,0,0,0,,,,,,,,09:00,18:00,,,,,,,김성호,031-211-2138,2023-11-20,3740000,경기도 수원시
